249,-44
250,-46
251,-46
252,-46
253,-47
254,-46
255,-44
256,-45
257,-46
258,-46
259,-46
260,-44
261,-44
262,-44
263,-43
264,-43
265,-43
266,-43
267,-43
268,-44
269,-45
270,-45
271,-45
272,-44
273,-44
274,-44
275,-44
276,-45
277,-45
278,-44
279,-44
280,-44
281,-44
282,-43
283,-45
284,-45
285,-45
286,-45
287,-45
288,-44
289,-43
290,-43
291,-42
292,-43
293,-44
294,-42
295,-42
296,-40
297,-40
298,-40
299,-39
300,-39
301,-39
302,-39
303,-38
304,-38
305,-38
306,-38
307,-38
308,-38
309,-38
310,-38
311,-38
312,-39
313,-39
314,-38
315,-38
316,-37
317,-36
318,-37
319,-37
320,-36
321,-36
322,-36
323,-36
324,-36
325,-36
326,-36
327,-36
328,-36
329,-36
330,-35
331,-34
332,-34
333,-35
334,-36
335,-36
336,-36
337,-37
338,-37
339,-38
340,-38
341,-38
342,-37
343,-35
344,-35
345,-35
346,-35
347,-34
348,-34
349,-34
350,-34
351,-33
352,-33
353,-32
354,-32
355,-32
356,-32
357,-32
358,-33
359,-33
360,-34
361,-34
362,-33
363,-33
364,-33
365,-33
366,-33
367,-33
368,-33
369,-33
370,-33
371,-33
372,-33
373,-33
374,-33
375,-33
376,-32
377,-32
378,-33
379,-33
380,-32
381,-32
382,-32
383,-32
384,-34
385,-34
386,-34
387,-34
388,-35
389,-34
390,-34
391,-34
392,-34
393,-34
394,-34
395,-34
396,-35
397,-35
398,-35
399,-35
400,-35
401,-35
402,-35
403,-35
404,-35
405,-34
406,-35
407,-36
408,-36
409,-35
410,-36
411,-35
412,-35
413,-34
414,-34
415,-34
416,-34
417,-33
418,-32
419,-32
420,-33
421,-33
422,-33
423,-33
424,-33
425,-32
426,-32
427,-32
428,-33
429,-32
430,-32
431,-32
432,-32
433,-32
434,-32
435,-32
436,-32
437,-33
438,-33
439,-33
440,-33
441,-33
442,-34
443,-34
444,-35
445,-35
446,-36
447,-38
448,-37
449,-38
450,-38
451,-37
452,-37
453,-38
454,-38
455,-38
456,-38
457,-38
458,-39
459,-38
460,-37
461,-39
462,-39
463,-39
464,-39
465,-37
466,-37
467,-37
468,-38
469,-37
470,-37
471,-37
472,-36
473,-36
474,-37
475,-37
476,-38
477,-38
478,-37
479,-38
480,-38
481,-38
482,-38
483,-38
484,-38
485,-38
486,-39
487,-39
488,-38
489,-38
490,-37
491,-38
492,-38
493,-39
494,-39
495,-39
496,-39
497,-39
498,-39
499,-39
500,-39
501,-40
502,-40
503,-40
504,-40
505,-41
506,-41
507,-40
508,-40
509,-40
510,-39
511,-39
512,-39
513,-39
514,-40
515,-40
516,-39
517,-39
518,-39
519,-40
520,-40
521,-40
522,-40
523,-40
524,-40
525,-40
526,-41
527,-41
528,-41
529,-41
530,-41
531,-41
532,-41
533,-41
534,-41
535,-40
536,-40
537,-39
538,-37
539,-37
540,-37
541,-36
542,-36
543,-37
544,-37
545,-37
546,-37
547,-37
548,-37
549,-37
550,-39
551,-39
552,-39
553,-39
554,-38
555,-38
556,-38
557,-37
558,-36
559,-36
560,-36
561,-36
562,-37
563,-38
564,-38
565,-38
566,-37
567,-36
568,-34
569,-34
570,-33
571,-33
572,-33
573,-32
574,-32
575,-32
576,-32
577,-32
578,-32
579,-31
580,-31
581,-31
582,-31
583,-31
584,-31
585,-31
586,-31
587,-31
588,-32
589,-32
590,-31
591,-31
592,-30
593,-30
594,-30
595,-30
596,-30
597,-30
598,-29
599,-29
600,-29
601,-29
602,-29
603,-29
604,-29
605,-29
606,-29
607,-29
608,-31
609,-31
610,-31
611,-31
612,-32
613,-32
614,-32
615,-32
616,-31
617,-31
618,-31
619,-31
620,-31
621,-31
622,-31
623,-31
624,-32
625,-33
626,-33
627,-32
628,-32
629,-32
630,-31
631,-31
632,-30
633,-30
634,-31
635,-31
636,-31
637,-31
638,-32
639,-32
640,-32
641,-32
642,-32
643,-32
644,-31
645,-31
646,-31
647,-31
648,-31
649,-31
650,-31
651,-31
652,-32
653,-31
654,-30
655,-30
656,-31
657,-30
658,-31
659,-31
660,-30
661,-30
662,-31
663,-31
664,-32
665,-31
666,-32
667,-32
668,-32
669,-34
670,-33
671,-33
672,-33
673,-34
674,-34
675,-34
676,-34
677,-34
678,-34
679,-32
680,-32
681,-32
682,-31
683,-30
684,-31
685,-31
686,-33
687,-32
688,-32
689,-32
690,-32
691,-32
692,-34
693,-34
694,-34
695,-34
696,-33
697,-33
698,-33
699,-33
700,-34
701,-34
702,-33
703,-33
704,-33
705,-33
706,-33
707,-33
708,-32
709,-32
710,-31
711,-31
712,-31
713,-31
714,-31
715,-31
716,-31
717,-31
718,-31
719,-31
720,-31
721,-31
722,-30
723,-30
724,-29
725,-29
726,-29
727,-29
728,-29
729,-29
730,-28
731,-28
732,-30
733,-30
734,-30
735,-30
736,-30
737,-30
738,-31
739,-31
740,-31
741,-31
742,-31
743,-31
744,-32
745,-31
746,-31
747,-31
748,-32
749,-32
750,-32
751,-32
752,-32
753,-32
754,-32
755,-32
756,-32
757,-32
758,-32
759,-32
760,-32
761,-32
762,-32
763,-32
764,-30
765,-30
766,-30
767,-30
768,-30
769,-30
770,-30
771,-30
772,-31
773,-31
774,-31
775,-31
776,-31
777,-31
778,-32
779,-32
780,-32
781,-32
782,-32
783,-32
784,-33
785,-33
786,-33
787,-34
788,-34
789,-34
790,-33
791,-33
792,-33
793,-34
794,-34
795,-34
796,-34
797,-34
798,-34
799,-34
800,-34
801,-34
802,-35
803,-34
804,-34
805,-34
806,-33
807,-33
808,-33
809,-33
810,-33
811,-33
812,-33
813,-33
814,-33
815,-33
816,-33
817,-33
818,-33
819,-33
820,-33
821,-34
822,-34
823,-35
824,-35
825,-35
826,-34
827,-34
828,-34
829,-34
830,-34
831,-33
832,-32
833,-32
834,-32
835,-31
836,-31
837,-31
838,-30
839,-31
840,-31
841,-31
842,-31
843,-31
844,-30
845,-30
846,-30
847,-30
848,-30
849,-28
850,-29
851,-29
852,-29
853,-30
854,-30
855,-30
856,-30
857,-30
858,-31
859,-31
860,-31
861,-30
862,-31
863,-31
864,-30
865,-30
866,-31
867,-31
868,-31
869,-30
870,-32
871,-32
872,-32
873,-32
874,-32
875,-31
876,-31
877,-29
878,-29
879,-29
880,-29
881,-29
882,-29
883,-29
884,-29
885,-29
886,-28
887,-28
888,-28
889,-28
890,-28
891,-28
892,-29
893,-29
894,-29
895,-29
896,-29
897,-28
898,-29
899,-29
900,-29
901,-29
902,-29
903,-29
904,-29
905,-29
906,-29
907,-28
908,-28
909,-28
910,-28
911,-28
912,-29
913,-29
914,-30
915,-30
916,-29
917,-29
918,-29
919,-29
920,-29
921,-29
922,-29
923,-28
924,-28
925,-28
926,-28
927,-28
928,-29
929,-29
930,-29
931,-30
932,-30
933,-30
934,-30
935,-30
936,-29
937,-29
938,-29
939,-29
940,-29
941,-29
942,-29
943,-29
944,-30
945,-30
946,-30
947,-30
948,-30
949,-30
950,-30
951,-30
952,-30
953,-31
954,-31
955,-31
956,-31
957,-31
958,-31
959,-31
960,-31
961,-32
962,-32
963,-32
964,-32
965,-32
966,-32
967,-32
968,-32
969,-32
970,-32
971,-31
972,-30
973,-30
974,-30
975,-30
976,-30
977,-32
978,-33
979,-33
980,-33
981,-33
982,-33
983,-33
984,-33
985,-33
986,-33
987,-32
988,-32
989,-31
990,-31
991,-31
992,-31
993,-31
994,-31
995,-31
996,-32
997,-31
998,-30
999,-29
1000,-30
1001,-30
1002,-30
1003,-29
1004,-29
1005,-30
1006,-29
1007,-29
1008,-29
1009,-29
1010,-30
1011,-29
1012,-29
1013,-29
1014,-29
1015,-29
1016,-29
1017,-29
1018,-29
1019,-29
1020,-29
1021,-29
1022,-29
1023,-29
1024,-29
1025,-29
1026,-29
1027,-30
1028,-29
1029,-29
1030,-29
1031,-29
1032,-29
1033,-29
1034,-29
1035,-29
1036,-29
1037,-29
1038,-30
1039,-30
1040,-30
1041,-29
1042,-29
1043,-29
1044,-30
1045,-31
1046,-31
1047,-31
1048,-31
1049,-31
1050,-31
1051,-31
1052,-31
1053,-31
1054,-31
1055,-31
1056,-31
1057,-31
1058,-31
1059,-31
1060,-31
1061,-31
1062,-30
1063,-30
1064,-30
1065,-29
1066,-29
1067,-30
1068,-30
1069,-30
1070,-30
1071,-30
1072,-30
1073,-29
1074,-29
1075,-29
1076,-29
1077,-30
1078,-31
1079,-29
1080,-29
1081,-29
1082,-29
1083,-28
1084,-28
1085,-28
1086,-29
1087,-29
1088,-29
1089,-29
1090,-29
1091,-30
1092,-30
1093,-30
1094,-30
1095,-30
1096,-30
1097,-30
1098,-30
1099,-30
1100,-30
1101,-30
1102,-30
1103,-30
1104,-30
1105,-30
1106,-29
1107,-29
1108,-29
1109,-29
1110,-29
1111,-29
1112,-29
1113,-28
1114,-28
1115,-28
1116,-27
1117,-27
1118,-28
1119,-30
1120,-30
1121,-28
1122,-28
1123,-29
1124,-30
1125,-29
1126,-29
1127,-28
1128,-28
1129,-28
1130,-29
1131,-29
1132,-29
1133,-30
1134,-30
1135,-30
1136,-30
1137,-30
1138,-30
1139,-30
1140,-31
1141,-31
1142,-31
1143,-31
1144,-31
1145,-32
1146,-32
1147,-31
1148,-31
1149,-32
1150,-32
1151,-32
1152,-31
1153,-32
1154,-32
1155,-32
1156,-32
1157,-32
1158,-32
1159,-32
1160,-33
1161,-33
1162,-33
1163,-32
1164,-32
1165,-33
1166,-33
1167,-33
1168,-33
1169,-33
1170,-32
1171,-32
1172,-32
1173,-33
1174,-33
1175,-33
1176,-33
1177,-33
1178,-33
1179,-33
1180,-33
1181,-33
1182,-33
1183,-33
1184,-32
1185,-32
1186,-32
1187,-32
1188,-32
1189,-32
1190,-32
1191,-33
1192,-33
1193,-33
1194,-33
1195,-33
1196,-33
1197,-33
1198,-33
1199,-33
1200,-33
1201,-33
1202,-33
1203,-33
1204,-33
1205,-33
1206,-33
1207,-34
1208,-34
1209,-34
1210,-34
1211,-34
1212,-33
1213,-33
1214,-33
1215,-33
1216,-33
1217,-33
1218,-33
1219,-33
1220,-32
1221,-32
1222,-32
1223,-32
1224,-32
1225,-32
1226,-32
1227,-32
1228,-32
1229,-31
1230,-31
1231,-31
1232,-30
1233,-30
1234,-30
1235,-30
1236,-30
1237,-29
1238,-29
1239,-29
1240,-29
1241,-29
1242,-29
1243,-29
1244,-29
1245,-29
1246,-29
1247,-29
1248,-29
1249,-28
1250,-29
1251,-29
1252,-29
1253,-30
1254,-30
1255,-30
1256,-30
1257,-30
1258,-30
1259,-30
1260,-30
1261,-30
1262,-30
1263,-30
1264,-30
1265,-30
1266,-30
1267,-31
1268,-31
1269,-31
1270,-31
1271,-31
1272,-31
1273,-31
1274,-31
1275,-32
1276,-31
1277,-31
1278,-31
1279,-31
1280,-31
1281,-31
1282,-31
1283,-31
1284,-31
1285,-31
1286,-31
1287,-31
1288,-32
1289,-31
1290,-31
1291,-30
1292,-30
1293,-30
1294,-30
1295,-29
1296,-29
1297,-29
1298,-29
1299,-29
1300,-29
1301,-29
1302,-28
1303,-28
1304,-28
1305,-28
1306,-27
1307,-26
1308,-26
1309,-26
1310,-26
1311,-26
1312,-26
1313,-26
1314,-26
1315,-27
1316,-27
1317,-26
1318,-26
1319,-26
1320,-26
1321,-26
1322,-25
1323,-25
1324,-25
1325,-25
1326,-25
1327,-25
1328,-25
1329,-25
1330,-25
1331,-25
1332,-25
1333,-24
1334,-24
1335,-24
1336,-23
1337,-24
1338,-24
1339,-23
1340,-23
1341,-24
1342,-24
1343,-24
1344,-24
1345,-23
1346,-23
1347,-23
1348,-23
1349,-23
1350,-23
1351,-22
1352,-22
1353,-22
1354,-22
1355,-22
1356,-22
1357,-22
1358,-22
1359,-22
1360,-22
1361,-23
1362,-23
1363,-23
1364,-23
1365,-23
1366,-23
1367,-23
1368,-24
1369,-24
1370,-24
1371,-24
1372,-24
1373,-24
1374,-25
1375,-25
1376,-25
1377,-25
1378,-25
1379,-25
1380,-26
1381,-26
1382,-26
1383,-25
1384,-25
1385,-24
1386,-24
1387,-24
1388,-24
1389,-24
1390,-24
1391,-23
1392,-23
1393,-23
1394,-23
1395,-23
1396,-24
1397,-24
1398,-23
1399,-23
1400,-23
1401,-23
1402,-23
1403,-22
1404,-22
1405,-22
1406,-22
1407,-22
1408,-22
1409,-22
1410,-23
1411,-23
1412,-23
1413,-22
1414,-21
1415,-21
1416,-21
1417,-21
1418,-21
1419,-22
1420,-22
1421,-22
1422,-22
1423,-22
1424,-22
1425,-23
1426,-23
1427,-23
1428,-23
1429,-23
1430,-24
1431,-23
1432,-23
1433,-24
1434,-24
1435,-24
1436,-24
1437,-24
1438,-24
1439,-23
1440,-24
1441,-24
1442,-24
1443,-24
1444,-24
1445,-24
1446,-24
1447,-24
1448,-24
1449,-24
1450,-24
1451,-25
1452,-25
1453,-24
1454,-24
1455,-24
1456,-24
1457,-24
1458,-24
1459,-24
1460,-24
1461,-24
1462,-24
1463,-23
1464,-23
1465,-23
1466,-23
1467,-22
1468,-22
1469,-22
1470,-22
1471,-22
1472,-23
1473,-23
1474,-24
1475,-24
1476,-25
1477,-25
1478,-25
1479,-25
1480,-25
1481,-24
1482,-24
1483,-24
1484,-24
1485,-24
1486,-24
1487,-24
1488,-23
1489,-23
1490,-23
1491,-23
1492,-23
1493,-23
1494,-23
1495,-23
1496,-22
1497,-22
1498,-22
1499,-22
1500,-22
1501,-22
1502,-22
1503,-22
1504,-22
1505,-22
1506,-22
1507,-22
1508,-22
1509,-23
1510,-23
1511,-23
1512,-23
1513,-24
1514,-24
1515,-24
1516,-24
1517,-25
1518,-25
1519,-25
1520,-25
1521,-25
1522,-24
1523,-23
1524,-22
1525,-23
1526,-23
1527,-24
1528,-24
1529,-24
1530,-24
1531,-24
1532,-23
1533,-23
1534,-23
1535,-23
1536,-22
1537,-22
1538,-22
1539,-22
1540,-22
1541,-22
1542,-22
1543,-23
1544,-23
1545,-23
1546,-23
1547,-23
1548,-22
1549,-22
1550,-22
1551,-22
1552,-22
1553,-22
1554,-22
1555,-22
1556,-22
1557,-22
1558,-22
1559,-22
1560,-22
1561,-22
1562,-21
1563,-21
1564,-21
1565,-22
1566,-22
1567,-22
1568,-22
1569,-22
1570,-22
1571,-21
1572,-21
1573,-21
1574,-21
1575,-21
1576,-21
1577,-20
1578,-20
1579,-20
1580,-20
1581,-20
1582,-19
1583,-19
1584,-19
1585,-19
1586,-19
1587,-19
1588,-18
1589,-18
1590,-18
1591,-18
1592,-18
1593,-18
1594,-18
1595,-18
1596,-18
1597,-18
1598,-18
1599,-18
1600,-18
1601,-18
1602,-18
1603,-18
1604,-18
1605,-18
1606,-18
1607,-18
1608,-18
1609,-18
1610,-18
1611,-18
1612,-18
1613,-18
1614,-18
1615,-18
1616,-18
1617,-18
1618,-17
1619,-17
1620,-16
1621,-17
1622,-17
1623,-17
1624,-17
1625,-18
1626,-19
1627,-19
1628,-20
1629,-20
1630,-20
1631,-20
1632,-20
1633,-20
1634,-20
1635,-20
1636,-20
1637,-20
1638,-20
1639,-20
1640,-20
1641,-20
1642,-20
1643,-20
1644,-20
1645,-20
1646,-20
1647,-20
1648,-20
1649,-20
1650,-20
1651,-20
1652,-20
1653,-20
1654,-20
1655,-19
1656,-19
1657,-19
1658,-19
1659,-19
1660,-19
1661,-19
1662,-19
1663,-19
1664,-19
1665,-19
1666,-19
1667,-19
1668,-19
1669,-19
1670,-19
1671,-19
1672,-19
1673,-19
1674,-19
1675,-19
1676,-19
1677,-20
1678,-20
1679,-20
1680,-20
1681,-19
1682,-20
1683,-20
1684,-20
1685,-20
1686,-20
1687,-21
1688,-22
1689,-21
1690,-21
1691,-20
1692,-19
1693,-18
1694,-18
1695,-18
1696,-19
1697,-19
1698,-19
1699,-19
1700,-19
1701,-19
1702,-19
1703,-19
1704,-19
1705,-19
1706,-19
1707,-18
1708,-17
1709,-17
1710,-17
1711,-17
1712,-17
1713,-17
1714,-17
1715,-18
1716,-18
1717,-18
1718,-18
1719,-18
1720,-18
1721,-18
1722,-18
1723,-18
1724,-18
1725,-18
1726,-18
1727,-18
1728,-18
1729,-17
1730,-17
1731,-17
1732,-17
1733,-16
1734,-16
1735,-16
1736,-16
1737,-16
1738,-16
1739,-16
1740,-16
1741,-16
1742,-16
1743,-16
1744,-15
1745,-16
1746,-17
1747,-17
1748,-17
1749,-17
1750,-17
1751,-17
1752,-17
1753,-17
1754,-17
1755,-17
1756,-17
1757,-17
1758,-17
1759,-17
1760,-17
1761,-17
1762,-18
1763,-18
1764,-18
1765,-18
1766,-18
1767,-18
1768,-18
1769,-18
1770,-18
1771,-18
1772,-19
1773,-19
1774,-19
1775,-19
1776,-20
1777,-20
1778,-20
1779,-20
1780,-20
1781,-20
1782,-20
1783,-20
1784,-20
1785,-20
1786,-20
1787,-20
1788,-20
1789,-20
1790,-20
1791,-20
1792,-20
1793,-21
1794,-21
1795,-21
1796,-20
1797,-20
1798,-20
1799,-21
1800,-22
1801,-22
1802,-22
1803,-22
1804,-22
1805,-22
1806,-22
1807,-21
1808,-21
1809,-21
1810,-21
1811,-22
1812,-22
1813,-22
1814,-22
1815,-21
1816,-21
1817,-21
1818,-21
1819,-22
1820,-22
1821,-22
1822,-22
1823,-22
1824,-22
1825,-21
1826,-21
1827,-21
1828,-21
1829,-21
1830,-21
1831,-21
1832,-20
1833,-20
1834,-20
1835,-20
1836,-20
1837,-20
1838,-20
1839,-20
1840,-20
1841,-20
1842,-20
1843,-20
1844,-20
1845,-20
1846,-20
1847,-21
1848,-20
1849,-20
1850,-20
1851,-19
1852,-19
1853,-19
1854,-19
1855,-19
1856,-19
1857,-19
1858,-19
1859,-19
1860,-19
1861,-19
1862,-19
1863,-18
1864,-18
1865,-18
1866,-18
1867,-17
1868,-16
1869,-16
1870,-16
1871,-16
1872,-16
1873,-16
1874,-16
1875,-16
1876,-16
1877,-16
1878,-16
1879,-16
1880,-16
1881,-15
1882,-15
1883,-15
1884,-15
1885,-15
1886,-15
1887,-15
1888,-15
1889,-15
1890,-15
1891,-15
1892,-15
1893,-15
1894,-15
1895,-15
1896,-15
1897,-15
1898,-16
1899,-17
1900,-17
1901,-17
1902,-17
1903,-17
1904,-17
1905,-17
1906,-17
1907,-17
1908,-17
1909,-17
1910,-17
1911,-17
1912,-17
1913,-17
1914,-17
1915,-17
1916,-17
1917,-17
1918,-17
1919,-18
1920,-18
1921,-18
1922,-18
1923,-18
1924,-18
1925,-18
1926,-18
1927,-17
1928,-17
1929,-17
1930,-17
1931,-17
1932,-16
1933,-16
1934,-16
1935,-16
1936,-17
1937,-17
1938,-17
1939,-17
1940,-17
1941,-17
1942,-17
1943,-17
1944,-17
1945,-17
1946,-18
1947,-18
1948,-18
1949,-18
1950,-18
1951,-18
1952,-18
1953,-18
1954,-18
1955,-18
1956,-18
1957,-18
1958,-18
1959,-17
1960,-17
1961,-16
1962,-15
1963,-15
1964,-15
1965,-16
1966,-16
1967,-16
1968,-16
1969,-17
1970,-17
1971,-17
1972,-17
1973,-17
1974,-17
1975,-17
1976,-17
1977,-17
1978,-17
1979,-17
1980,-17
1981,-17
1982,-17
1983,-17
1984,-17
1985,-17
1986,-18
1987,-18
1988,-18
1989,-18
1990,-18
1991,-17
1992,-17
1993,-16
1994,-16
1995,-16
1996,-16
1997,-16
1998,-16
1999,-16
2000,-17
2001,-18
2002,-18
2003,-18
2004,-18
2005,-18
2006,-19
2007,-19
2008,-18
2009,-18
2010,-18
2011,-18
2012,-17
2013,-17
2014,-17
2015,-17
2016,-17
2017,-17
2018,-17
2019,-17
2020,-17
2021,-17
2022,-17
2023,-17
2024,-17
2025,-17
2026,-17
2027,-16
2028,-16
2029,-16
2030,-16
2031,-16
2032,-16
2033,-16
2034,-16
2035,-16
2036,-16
2037,-16
2038,-16
2039,-16
2040,-16
2041,-16
2042,-16
2043,-16
2044,-16
2045,-16
2046,-16
2047,-16
2048,-16
2049,-16
2050,-15
2051,-14
2052,-14
2053,-15
2054,-15
2055,-15
2056,-15
2057,-16
2058,-16
2059,-16
2060,-15
2061,-15
2062,-15
2063,-15
2064,-15
2065,-16
2066,-15
2067,-15
2068,-15
2069,-15
2070,-15
2071,-15
2072,-15
2073,-16
2074,-17
2075,-17
2076,-18
2077,-18
2078,-19
2079,-19
2080,-19
2081,-19
2082,-19
2083,-19
2084,-19
2085,-19
2086,-19
2087,-19
2088,-19
2089,-19
2090,-19
2091,-19
2092,-18
2093,-18
2094,-18
2095,-18
2096,-18
2097,-18
2098,-17
2099,-17
2100,-17
2101,-17
2102,-17
2103,-17
2104,-17
2105,-17
2106,-16
2107,-16
2108,-16
2109,-16
2110,-16
2111,-17
2112,-17
2113,-16
2114,-17
2115,-17
2116,-16
2117,-16
2118,-16
2119,-15
2120,-15
2121,-15
2122,-15
2123,-15
2124,-15
2125,-15
2126,-15
2127,-15
2128,-15
2129,-15
2130,-15
2131,-15
2132,-15
2133,-15
2134,-15
2135,-15
2136,-15
2137,-15
2138,-15
2139,-15
2140,-15
2141,-15
2142,-15
2143,-15
2144,-15
2145,-15
2146,-15
2147,-15
2148,-16
2149,-16
2150,-15
2151,-15
2152,-15
2153,-16
2154,-16
2155,-16
2156,-16
2157,-15
2158,-15
2159,-16
2160,-15
2161,-15
2162,-15
2163,-15
2164,-15
2165,-15
2166,-15
2167,-15
2168,-15
2169,-15
2170,-15
2171,-15
2172,-15
2173,-15
2174,-15
2175,-15
2176,-15
2177,-15
2178,-15
2179,-15
2180,-15
2181,-15
2182,-15
2183,-15
2184,-15
2185,-15
2186,-15
2187,-15
2188,-15
2189,-15
2190,-15
2191,-15
2192,-15
2193,-15
2194,-15
2195,-15
2196,-16
2197,-16
2198,-16
2199,-16
2200,-16
2201,-16
2202,-16
2203,-16
2204,-16
2205,-16
2206,-16
2207,-16
2208,-17
2209,-16
2210,-16
2211,-16
2212,-16
2213,-16
2214,-16
2215,-16
2216,-16
2217,-16
2218,-16
2219,-16
2220,-16
2221,-15
2222,-15
2223,-16
2224,-16
2225,-16
2226,-16
2227,-16
2228,-16
2229,-16
2230,-16
2231,-16
2232,-16
2233,-16
2234,-16
2235,-16
2236,-16
2237,-16
2238,-16
2239,-16
2240,-16
2241,-16
2242,-16
2243,-16
2244,-16
2245,-15
2246,-15
2247,-15
2248,-15
2249,-15
2250,-15
2251,-15
2252,-15
2253,-15
2254,-15
2255,-15
2256,-15
2257,-15
2258,-15
2259,-15
2260,-15
2261,-15
2262,-15
2263,-15
2264,-15
2265,-15
2266,-15
2267,-15
2268,-15
2269,-15
2270,-15
2271,-15
2272,-14
2273,-14
2274,-14
2275,-14
2276,-14
2277,-14
2278,-14
2279,-14
2280,-14
2281,-14
2282,-14
2283,-14
2284,-14
2285,-14
2286,-14
2287,-14
2288,-13
2289,-12
2290,-12
2291,-12
2292,-12
2293,-13
2294,-13
2295,-13
2296,-13
2297,-14
2298,-14
2299,-14
2300,-14
2301,-15
2302,-15
2303,-15
2304,-14
2305,-14
2306,-14
2307,-14
2308,-14
2309,-14
2310,-14
2311,-16
2312,-16
2313,-16
2314,-16
2315,-16
2316,-16
2317,-16
2318,-16
2319,-15
2320,-15
2321,-15
2322,-15
2323,-15
2324,-15
2325,-15
2326,-14
2327,-14
2328,-14
2329,-14
2330,-14
2331,-13
2332,-13
2333,-14
2334,-15
2335,-15
2336,-15
2337,-15
2338,-15
2339,-15
2340,-15
2341,-15
2342,-15
2343,-15
2344,-15
2345,-15
2346,-14
2347,-14
2348,-14
2349,-14
2350,-15
2351,-15
2352,-15
2353,-16
2354,-15
2355,-15
2356,-15
2357,-15
2358,-15
2359,-15
2360,-15
2361,-15
2362,-15
2363,-15
2364,-15
2365,-16
2366,-16
2367,-16
2368,-16
2369,-16
2370,-16
2371,-16
2372,-16
2373,-16
2374,-17
2375,-17
2376,-16
2377,-16
2378,-16
2379,-16
2380,-16
2381,-15
2382,-14
2383,-14
2384,-14
2385,-13
2386,-13
2387,-13
2388,-13
2389,-13
2390,-13
2391,-13
2392,-13
2393,-13
2394,-14
2395,-14
2396,-14
2397,-14
2398,-14
2399,-14
2400,-14
2401,-14
2402,-14
2403,-13
2404,-13
2405,-13
2406,-13
2407,-13
2408,-13
2409,-13
2410,-13
2411,-13
2412,-13
2413,-13
2414,-13
2415,-13
2416,-13
2417,-14
2418,-14
2419,-14
2420,-15
2421,-16
2422,-16
2423,-16
2424,-16
2425,-16
2426,-16
2427,-16
2428,-16
2429,-16
2430,-16
2431,-16
2432,-16
2433,-16
2434,-15
2435,-15
2436,-15
2437,-15
2438,-15
2439,-15
2440,-15
2441,-16
2442,-17
2443,-17
2444,-17
2445,-17
2446,-17
2447,-17
2448,-17
2449,-17
2450,-18
2451,-18
2452,-18
2453,-18
2454,-18
2455,-18
2456,-18
2457,-18
2458,-18
2459,-18
2460,-18
2461,-18
2462,-18
2463,-18
2464,-18
2465,-18
2466,-18
2467,-18
2468,-18
2469,-18
2470,-18
2471,-19
2472,-19
2473,-19
2474,-19
2475,-19
2476,-19
2477,-19
2478,-18
2479,-18
2480,-18
2481,-18
2482,-18
2483,-18
2484,-18
2485,-18
2486,-18
2487,-18
2488,-18
2489,-18
2490,-18
2491,-18
2492,-18
2493,-17
2494,-17
2495,-17
2496,-17
2497,-17
2498,-17
2499,-17
